시군명,도서관명,운영기관명,운영방법,소재지주소,전화번호,개관일자,홈페이지주소,자료실개방시간정보,열람실개방시간정보,자료실휴무일자정보,열람실휴무일자정보,자료실개관일수,열람실개관일수,국내도서자료수,국외도서자료수,비도서자료수,전자자료수,연속간행물자료수,WGS84위도,WGS84경도
동두천시,꿈나무정보도서관,지자체,지자체직영어린이,경기도 동두천시 지행로 38경기도 동두천시 지행로 38,031-860-3281,2005-09-14,https://lib.ddc.go.kr,"자료실평일,휴일09:00~18:00",해당없음,매주금요일및법정공휴일,해당없음,297,,142711,13581,3472,557,68,37.8921430371,127.0513954391
과천시,정보과학도서관,지자체,지자체직영,경기도 과천시 중앙로24,02-2150-3008,2002-05-16,http://www.gclib.go.kr/,"?평일09:00~22:00(정보자료센터,문학미디어센터),09:00~18:00(어린이정보센터)?휴일09:00~18:00",해당없음,매주금요일및법정공휴일및개관일,해당없음,294,,304147,30054,20292,9547,105,37.4187456970,126.9897163363
과천시,문원도서관,지자체,지자체직영,경기도 과천시 문원로 104,02-2150-3080,2012-02-13,http://www.gclib.go.kr/,"?평일09:00~22:00(일반자료실),09:00~18:00(어린이자료실)?휴일09:00~18:00",해당없음,"첫째둘째금요일,법정공휴일및개관일",해당없음,311,,69463,,1315,15,43,37.4249591100,127.0074184244
가평군,한석봉도서관,지자체,지자체직영,경기도 가평군 가평읍 문화로 187,031-580-4041,2018-04-20,www.gaplib.go.kr,"자료실평일09:00~22:00(문헌정보실),평일09:00~18:00(어린이실,디지털자료실)휴일10:00~18:00(문헌정보실,어린이실,디지털자료실)","열람실(평일,휴일동일)07:00~24:00","신정,설연휴,추석연휴","신정,설연휴,추석연휴",355,355,153968,329,5518,8226,44,37.8296805386,127.5064545772
가평군,설악도서관,지자체,지자체직영,경기도 가평군 설악면 자잠로 65,031-580-4312,2009-03-13,www.gaplib.go.kr,"자료실평일09:00~22:00(문헌정보실),평일09:00~18:00(어린이실,디지털자료실)휴일10:00~18:00(문헌정보실,어린이실,디지털자료실)","열람실(평일,휴일동일)07:00~24:00","신정,설연휴,추석연휴","신정,설연휴,추석연휴",355,355,66251,9424,1581,0,43,37.6833678921,127.4909270078
가평군,청평도서관,지자체,지자체직영,경기도 가평군 청평면 은고개로 31,031-580-4330,2012-01-27,www.gaplib.go.kr,"자료실평일09:00~22:00(문헌정보실),평일09:00~18:00(어린이실,디지털자료실)휴일10:00~18:00(문헌정보실,어린이실,디지털자료실)","열람실(평일,휴일동일)07:00~24:00","신정,설연휴,추석연휴","신정,설연휴,추석연휴",355,355,76987,2148,1546,0,47,37.7395060278,127.4242285158
연천군,중앙도서관,지자체,지자체직영,경기도 연천군 전곡읍 전은길 9-26,031-839-4411,1993-03-11,http://library.yeoncheon.go.kr,"평일,휴일09:00~23:00(종합자료실,멀티미디어실)/평일,휴일09:00~21:00(어린이자료실)/평일,휴일09:00~18:00(영유아자료실)/매주금요일09:00~18:00(종합자료실)","열람실평일,휴일09:00~23:00열람실매주금요일09:00~18:00",법정공휴일(일요일제외),법정공휴일(일요일제외),209,209,99698,6361,693,42860,42,38.0323305809,127.0709954454
연천군,연천도서관,지자체,지자체직영,경기도 연천군 연천읍 차현로 76-7,031-839-4401,2007-04-13,http://library.yeoncheon.go.kr,"자료실평일,휴일09:00~23:00(종합자료실,멀티미디어실,어린이자료실)","열람실평일,휴일09:00~23:00",매주월요일및법정공휴일(일요일제외),매주월요일및법정공휴일(일요일제외),308,308,71418,119,1793,0,17,38.0981262819,127.0767127464
군포시,당동도서관,지자체,지자체직영,경기도 군포시 산본로 197번길 36경기도 군포시 산본로 197번길 36,031-390-8810,1993-12-29,www.gunpolib.go.kr,"평일화~금09:00~22:00(종합자료실),09:00~18:00(어린이자료실,디지털자료실)주말9:00~18:00(종합자료실,어린이자료실,디지털자료실)","화~일7:00~23:00월,공휴일09:00~18:00",매주월요일및법정공휴일,"신정,구정,추석연휴",337,300,108114,6655,5135,0,73,37.3537092292,126.9451608182
오산시,초평도서관,지자체,지자체직영,경기도 오산시 발안로 1353-11경기도 오산시 발안로 1353-11,031-8036-6142,2011-05-01,http://www.osanlibrary.go.kr/chopyeong/main.do,"평일09:00~22:00,주말및법정공휴일09:00~18:00","평일및주말07:00~24:00,법정공휴일09:00~18:00","신정,설날연휴,추석연휴,매월셋째월요일","신정,설날연휴,추석연휴,매월셋째월요일",341,341,44730,4892,804,0,18,37.1424661610,127.0465490600
양주시,덕계도서관,지자체,지자체직영,"경기도 양주시 평화로 1475번길 39(덕계동), 회천2동 복합청사 7ㆍ8층경기도 양주시 평화로 1475번길 39(덕계동), 회천2동 복합청사 7ㆍ8층",031-8082-7450,2014-03-31,http://www.libyj.go.kr/,"평일:09:00~18:00(어린이자료실),09:00~22:00(일반자료실)주말:09:00~18:00(어린이자료실,일반자료실)",해당없음,매주금요일및법정공휴일,해당없음,296,,72660,9773,878,0,28,37.8216702081,127.0467433727
이천시,이천시립도서관,지자체,지자체직영,경기도 이천시 설봉로 81번길 50경기도 이천시 설봉로 81번길 50,031-644-4351,1997-11-03,www.icheonlib.go.kr,"종합자료실평일09시~22시토일(문헌정보실,디지털자료실):09:00~18:00평일,토일(가족열람실):09:00~18:00",08:00~23:00,"매주월요일,법정공휴일","신정,설연휴,추석연휴",299,357,169730,4478,5219,8673,71,37.2867851494,127.4369139513
안성시,일죽도서관,지자체,지자체직영,경기도 안성시 일죽면 금일로 433,031-678-3230,2015-10-19,www.apl.go.kr,평일09:00~19:00휴일09:00~19:00,해당없음,"매주일요일,법정공휴일",해당없음,298,298,45280,1370,886,0,30,37.0905708752,127.4770340087
이천시,효양도서관,지자체,지자체직영,경기도 이천시 부발읍 경충대로 2250번길 35경기도 이천시 부발읍 경충대로 2250번길 35,031-644-4391,2014-03-31,www.icheonlib.go.kr,"평일09:00~22:00(종합자료실),09:00~18:00(어린이자료실),09:00~20:00(디지털자료실),휴일09:00~18:00(종합자료실,어린이자료실,디지털자료실)",08:00~23:00,매주금요일및법정공휴일,"신정,설연휴,추석연휴",296,353,118831,9437,3126,0,62,37.2615967288,127.4779407899
포천시,영중꿈나무도서관,지자체,지자체직영어린이,경기도 포천시 영중면 양문로 151경기도 포천시 영중면 양문로 151,031-538-3945,2006-11-06,https://lib.pocheon.go.kr/yeongjung,운영시간09:00~18:00,해당없음,"매주일요일,월요일,법정공휴일,근로자의날",해당없음,250,,31333,1111,1777,0,14,38.0057091103,127.2454852872
양평군,양서친환경도서관,지자체,지자체직영,경기도 양평군 양서면 양수로 108경기도 양평군 양서면 양수로 108,031-770-2592,2009-05-01,www.yplib.go.kr,종합자료실평일09:00~22:00종합자료실주말09:00~18:00,열람실평일09:00~22:00열람실주말09:00~18:00,"종합자료실(법정공휴일)어린이자료실(매주월요일,법정공휴일)","매주월요일,법정공휴일",347,305,47755,2268,2926,0,34,37.5423105124,127.3236024471
가평군,조종도서관,지자체,지자체직영,경기도 가평군 조종면 조종희망로 26번길 22,031-580-4302,2006-11-06,www.gaplib.go.kr,"자료실평일09:00~22:00(문헌정보실),평일09:00~18:00(어린이실,디지털자료실)휴일10:00~18:00(문헌정보실,어린이실,디지털자료실)","열람실(평일,휴일동일)07:00~24:00","신정,설연휴,추석연휴","신정,설연휴,추석연휴",355,355,74837,0,1972,0,38,37.8183044593,127.3529658183
파주시,금촌3동솔빛도서관,지자체,지자체위탁,경기도 파주시 시청로 194경기도 파주시 시청로 194,031-944-8211,2012-03-27,lib.paju.go.kr/gclib3,평일및주말09:00~18:00,해당없음,매주월요일및법정공휴일,해당없음,299,,53176,1478,0,0,68,37.7714089704,126.7783674066
파주시,한울도서관,지자체,지자체직영,경기도 파주시 교하로 239경기도 파주시 교하로 239,031-940-5007,2018-12-13,lib.paju.go.kr,"평일09:00~22:00(문헌정보실),09:00~18:00(어린이실,멀티미디어실)/주말09:00~18:00",해당없음,매주금요일및법정공휴일,해당없음,294,,63847,537,977,757,148,37.7171125562,126.7436304764
의정부시,의정부과학도서관,지자체,지자체직영,경기도 의정부시 추동로 124번길 52경기도 의정부시 추동로 124번길 52,031-828-8670,2007-10-10,www.uilib.go.kr,"평일09:00~21:00,주말09:00~18:00",해당없음,"매주금요일,법정공휴일",해당없음,295,,167807,9607,7727,21825,96,37.7447367030,127.0691308750
의정부시,의정부미술도서관,지자체,지자체직영,경기도 의정부시 민락로 248경기도 의정부시 민락로 248,031-828-8870,2019-11-29,www.uilib.go.kr,"주중10:00~21:00,주말10:00~18:00",해당없음,"매주월요일,법정공휴일",해당없음,301,,43248,6377,0,1610,100,37.7451725634,127.1061200487
광명시,하안도서관,지자체,지자체직영,경기도 광명시 철망산로 46경기도 광명시 철망산로 46,02-2680-2871,1993-07-20,gmlib.gm.go.kr,"평일09:00~18:00(어린이자료실)/09:00~20:00(디지털자료실,메이커스페이스)/09:00~22:00(종합자료실)/토일09:00~17:00(어린이자료실,디지털자료실,메이커스페이스,종합자료실)",07:00~23:00,매주금요일및법정공휴일,매주금요일및법정공휴일,300,300,244856,13748,16269,1,207,37.4678532158,126.8737420595
광명시,연서도서관,지자체,지자체직영,경기도 광명시 연서일로 10,02-2680-6630,2020-09-28,gmlib.gm.go.kr,"평일09:00~18:00(어린이자료실)/09:00~22:00(종합자료실)/09:00~22:00(우리동네사랑방)/토일09:00~17:00(어린이자료실,종합자료실,우리동네사랑방)",해당없음,매주금요일및법정공휴일,해당없음,295,,39125,2817,1187,0,83,37.4828760646,126.8647830117
화성시,경기화성교육도서관,경기도교육청,교육청직영,경기도 화성시 향남읍 발안로 85-10,031-369-5700,2006-07-28,https://lib.goe.go.kr/hs,"평일09:00~20:00(종합자료실,어린이자료실),09:00~18:00(연속간행물실,전자정보실),주말09:00~17:00(종합자료실,어린이자료실,연속간행물실,전자정보실)",평일09:00~20:00.휴일09:00~17:00,매주월요일및법정공휴일,매주월요일및법정공휴일,273,273,101469,5646,5304,0,422,37.1331447712,126.9202053669
수원시,창룡도서관,지자체,지자체직영,경기도 수원시 팔달구 월드컵로381번길 36(우만동),031-228-4881,2014-10-02,www.suwonlib.go.kr/cy,"평일09:00~18:00(어린이실),07:00~23:00(종합자료실)주말09:00~18:00(어린이실),07:00~21:00(종합자료실)",해당없음,매주금요일및법정공휴일,해당없음,296,,86214,3600,97,0,120,37.2907355501,127.0275306026
수원시,대추골도서관,지자체,지자체직영,경기도 수원시 장안구 수일로 164 (조원동),031-228-4543,2014-03-25,www.suwonlib.go.kr/dcg,"평일09:00~18:00(어린이자료실),09:00~22:00(제1자료실),07:00~23:00(제2자료실)주말09:00~18:00(어린이자료실,제1자료실),07:00~21:00(제2자료실)",해당없음,매주금요일및법정공휴일,해당없음,296,,104112,4754,0,0,91,37.3066018212,127.0080674188
수원시,광교푸른숲도서관,지자체,지자체직영,경기도 수원시 영통구 광교호수로 131(하동),031-228-3537,2018-04-12,www.suwonlib.go.kr/gps,"평일07:00~23:00(종합자료실),09:00~18:00(어린이자료실)주말07:00~21:00(종합자료실),09:00~18:00(어린이자료실)",해당없음,매주금요일및법정공휴일,해당없음,296,,50004,2726,0,0,68,37.2809344264,127.0668029646
수원시,지혜샘어린이도서관,지자체,지자체위탁어린이,경기도 수원시 권선구 동탄원천로 818경기도 수원시 권선구 동탄원천로 818,031-225-6150,2005-11-24,http://www.suwonlib.go.kr/jkid,화~일09:00~18:00,해당없음,매주월요일및법정공휴일,해당없음,300,,122576,12725,4070,0,46,37.2479958759,127.0400992633
용인시,중앙도서관,지자체,지자체직영,경기도 용인시 처인구 명지로 27,031-324-4610,1993-02-04,http://lib.yongin.go.kr/yongin,"평일09:00~22:00(종합자료실),09:00~18:00(기타자료실)토일09:00~17:00","07:00~22:00,공휴일09:00~18:00","매월2,4번째월요일및법정공휴일","매월2,4번째월요일및신정,설,추석연휴",324,334,295315,16145,14541,340061,129,37.2334838006,127.1899780480
용인시,양지해밀도서관,지자체,지자체직영,경기도 용인시 처인구 양지면 교동로18번길 8,031-324-4625,2016-09-12,http://lib.yongin.go.kr/haemil,평일09:00~18:00토일09:00~17:00,해당없음,매주월요일및법정공휴일,해당없음,302,,51945,3787,0,0,24,37.2376258871,127.2857347867
용인시,남사도서관,지자체,지자체직영,경기도 용인시 처인구 남사면 한숲로 61,031-324-4735,2018-09-20,http://lib.yongin.go.kr/namsa,"평일09:00~22:00(종합자료실),09:00~18:00(어린이자료실)토일09:00~17:00",해당없음,매월1.3번째월요일및법정공휴일,해당없음,325,,72757,3831,799,0,113,37.1537827514,127.1705282936
용인시,서농도서관,지자체,지자체직영,경기도 용인시 기흥구 서천서로83,031-324-4533,2021-09-15,https://lib.yongin.go.kr/seonong,"평일09:00~22:00(종합자료실,디지털자료실),09:00~18:00(어린이자료실)주말09:00~17:00","평일,주말07:00~22:00,공휴일09:00~18:00","매월1,3번째월요일및법정공휴일","매월1,3번째월요일및신정,설,추석연휴",325,333,47222,3537,0,0,111,37.2373509174,127.0690028969
고양시,원당도서관,지자체,지자체직영,경기도 고양시 덕양구 호국로 790번길 87,031-8075-9260,2002-01-18,www.goyanglib.or.kr,09:00~18:00,해당없음,"매월1/3주월요일,법정공휴일",해당없음,325,,71820,2903,3473,0,37,37.6546566797,126.8406716886
고양시,화정어린이도서관,지자체,지자체직영어린이,경기도 고양시 덕양구 화신로 323(화정동),031-8075-9299,2007-06-27,www.goyanglib.or.kr,09:00~18:00,해당없음,"매월1/3주월요일,법정공휴일",해당없음,325,,89817,11292,1137,0,54,37.6328445759,126.8263237055
고양시,덕이도서관,지자체,지자체직영,경기도 고양시 일산서구 하이파크로 128(덕이동)경기도 고양시 일산서구 하이파크로 128(덕이동),031-8075-9320,2012-05-18,www.goyanglib.or.kr,"평일09:00~22:00(종합자료실,디지털자료실),09:00~18:00(기타자료실)토일09:00~18:00(자료실전체)",(하절기)07:00~23:00(동절기)08:00~23:00,"매월1/3주월요일,법정공휴일","매월1/3주월요일,법정공휴일",301,301,81580,5992,1673,0,119,37.7029503495,126.7545512268
고양시,한국장학재단0은행권제1호대학생연합생활관인성교육관도서관,사립,사립,경기도 고양시 덕양구 원흥1로 23 한국장학재단 대학생연합생활관경기도 고양시 덕양구 원흥1로 23 한국장학재단 대학생연합생활관,031-920-7220,2018-03-20,http://dormlib.kosaf.go.kr,월~금요일09:00~17:00,월~금요일09:00~17:00,"매주토,일요일,법정공휴일,기타지정일","매주토,일요일,법정공휴일,기타지정일",230,230,11776,45,0,0,47,37.6507454993,126.8671081203
성남시,중원도서관,지자체,지자체위탁,경기도 성남시 중원구 원터로17번길 46,031-752-3913,2000-05-02,https://www.snlib.go.kr/jw,"평일09:00022:00(제1,2문헌정보실,연속간행물실),09:00018:00(어린이가족열람실,전자정보실)/주말09:00018:00(제1,2문헌정보실,연속간행물실,어린이가족열람실,전자정보실)","평일,주말07:00023:00",매주금요일및법정공휴일,"매월첫째,셋째금요일,신정,설날.추석연휴",293,330,311996,11508,15385,0,101,37.4302238888,127.1401251290
화성시,송산도서관,지자체,지자체위탁,경기도 화성시 송산면 삼일공원로 87경기도 화성시 송산면 삼일공원로 87,031-355-5798,2012-06-12,www.hscitylib.or.kr,"평일09:00~22:00(종합자료실),09:00~18:00(어린이자료실,전자정보자료실)토/일요일09:00~18:00(전체)",08:00~24:00,매월첫번째월요일및법정공휴일,매월첫번째월요일및법정공휴일,333,337,73108,9955,3101,0,45,37.2167805260,126.7392436553
화성시,동탄중앙이음터도서관,지자체,지자체위탁,경기도 화성시 동탄대로시범길 115경기도 화성시 동탄대로시범길 115,031-378-7344,2016-09-30,www.hscitylib.or.kr,"평일09:00~22:00(종합자료실),09:00~18:00(어린이자료실,디지털자료실)토/일요일09:00~18:00(전체)",08:00~24:00,매월첫번째월요일및법정공휴일,매월첫번째월요일및법정공휴일,332,337,103125,9389,2072,0,75,37.1987713114,127.1107910862
부천시,심곡도서관,지자체,지자체직영,경기도 부천시 성무로24(심곡본동)경기도 부천시 성무로24(심곡본동),032-625-4588,1985-03-25,www.bcl.go.kr,"평일09:00018:00(아동실,제1자료실,제2자료실,역사자료실)토ㆍ일09:00~17:00(아동실,제1자료실,제2자료실,역사자료실)",평일/주말07:00~22:00,매주월요일및법정공휴일,매주월요일및법정공휴일,300,300,156873,1767,8099,0,63,37.4803949693,126.7839804354
부천시,꿈여울도서관,지자체,지자체직영,경기도 부천시 까치로 103(작동) 경기도 부천시 까치로 103(작동),032-625-4688,2010-07-05,www.bcl.go.kr,"평일09:00021:00(종합자료실)09:00018:00(아동자료실)/토,일09:00017:00(종합자료실)09:00017:00(아동자료실)",해당없음,매주금요일및법정공휴일,해당없음,295,,114840,11926,4709,0,78,37.5154241951,126.8055868139
남양주시,화도도서관,지자체,지자체직영,경기도 남양주시 화도읍 수레로1260번길 33경기도 남양주시 화도읍 수레로1260번길 33,031-590-4587,2003-09-25,http://lib.nyj.go.kr/hwado,"평일09:00~22:00(문헌정보실),09:00~18:00(어린이자료실,디지털실)/주말및휴일09:00018:00(문헌정보실,어린이자료실,디지털실)",평일및휴일09:00~22:00,"1/3주금요일,1월1일(신정),설·추석연휴","1/3주금요일,1월1일(신정),설·추석연휴",305,305,123049,4963,3083,0,121,37.6501382087,127.3058106072
남양주시,진접푸른숲도서관,지자체,지자체직영,경기도 남양주시 진접읍 해밀예당2로 35경기도 남양주시 진접읍 해밀예당2로 35,031-590-5330,2014-03-27,http://lib.nyj.go.kr/jinjeopgw,"평일09:00~22:00(문헌정보실),09:00~18:00(어린이,디지털자료실)/휴일09:00~18:00(어린이,디지털,문헌정보실)",평일및휴일09:00~22:00,"2/4주월요일,1월1일(신정),설·추석연휴","2/4주월요일,1월1일(신정),설·추석연휴",313,313,90578,8227,2133,0,120,37.7156688262,127.1929268173
안산시,안산미디어라이브러리,지자체,지자체직영,경기도 안산시 단원구 광덕1로 198(고잔동),031-481-3961,2016-06-30,http://lib.ansan.go.kr,"제2영어자료실평일09:00~22:00주말09:00~18:00/제1영어자료실,미디어자료실평일및주말09:00~18:00/미디어편집실,영상및음향스튜디오평일및토요일09:00~18:00,일요일운영안함",해당없음,매주금요일및법정공휴일,해당없음,295,,4228,34807,7743,16413,58,37.3072665536,126.8311576889
안산시,일동도서관,지자체,지자체직영,경기도 안산시 상록구 구룡로 71(일동),031-481-3714,2011-10-11,http://lib.ansan.go.kr,평일및주말09:00~18:00,평일및주말09:00~18:00,매주월요일및법정공휴일,매주월요일및법정공휴일,300,300,31424,74,730,0,24,37.3154299846,126.8717134306
안산시,단원어린이도서관,지자체,지자체직영어린이,경기도 안산시 단원구 화정로 30(초지동)경기도 안산시 단원구 화정로 30(초지동),031-481-2678,2007-11-22,http://lib.ansan.go.kr,평일및주말09:00~18:00,해당없음,매주월요일및법정공휴일,해당없음,295,,106805,18330,3774,0,64,37.3311026661,126.8160351109
평택시,팽성도서관,지자체,지자체직영,경기도 평택시 팽성읍 안정로95번길 15-25경기도 평택시 팽성읍 안정로95번길 15-25,031-8024-5481,1994-05-27,www.ptlib.go.kr,"평일09:00022:00(일반,어린이자료실)09:00018:00(디지털자료실)주말09:00018:00(전체자료실)",평일/주말09:00~24:00(휴관일제외),매월1/3주월요일및법정공휴일,매월1/3주월요일및법정공휴일,325,325,70851,5100,6799,0,65,36.9649140163,127.0518056794
평택시,진위도서관,지자체,지자체직영,경기도 평택시 진위서로 137경기도 평택시 진위서로 137,031-8024-7474,2017-03-24,www.ptlib.go.kr,평일10:00~19:00휴일(토)09:00~18:00,해당없음,"매주일,월요일및법정공휴일",해당없음,252,,42584,3896,1138,0,28,37.1066891303,127.0783541837
안양시,석수도서관,지자체,지자체직영,경기도 안양시 만안구 양화로217번길 34 (석수동),031-8045-6104,2003-12-19,lib.anyang.go.kr,"평일09:00022:00(관외대출실),09:00018:00(어린이도서관,디지털도서관,참고연속간행물실,다문화자료실)/주말09:00017:00",하절기07:00~23:00동절기08:00~23:00,매주월요일및법정공휴일,"1,3주월요일및법정공휴일",300,316,430279,22370,6317,45714,217,37.4116135792,126.9026414000
안양시,벌말도서관,지자체,지자체직영,경기도 안양시 동안구 흥안대로434번길 19-27(평촌동),031-8045-6301,2014-03-26,lib.anyang.go.kr,"평일09:00~20:00(종합자료실),09:00~18:00(어린이자료실,디지털자료실)/주말09:00~17:00",해당없음,매주금요일및법정공휴일,해당없음,295,,56189,4288,1465,0,90,37.3938368014,126.9764300519
시흥시,"소래빛도서관(구,대야어린이도서관)",지자체,지자체직영,경기도 시흥시 비둘기공원로 25경기도 시흥시 비둘기공원로 25,031-310-5240,2006-08-25,https://lib.siheung.go.kr/,"평일09:00~22:00(종합자료실),09:00~18:00(어린이자료실)/주말09:00~18:00(종합자료실,어린이자료실)",해당없음,매주월요일및법정공휴일,해당없음,294,,101876,4907,1456,0,19,37.4438608724,126.7925925521
김포시,양곡도서관,지자체,지자체직영,"경기도 김포시 양곡4로 197번길 40, 양곡도서관경기도 김포시 양곡4로 197번길 40, 양곡도서관",031-5186-4830,2012-07-03,http://www.gimpo.go.kr/lib/index.do,"평일09:00~22:00(종합자료실),09:00~20:00(어린이자료실),토일09:00~17:00",해당없음,매주금요일및법정공휴일,해당없음,295,,103062,530,2077,0,120,37.6616388036,126.6314404691
김포시,마산도서관,지자체,지자체직영,경기도 김포시 김포한강7로22번길 174-6(마산동)경기도 김포시 김포한강7로22번길 174-6(마산동),031-5186-4890,2021-09-30,http://www.gimpo.go.kr/lib/index.do,"평일09:00~22:00(종합자료실),09:00~18:00(어린이자료실),토일09:00~17:00",해당없음,매주월요일및법정공휴일,해당없음,300,,61311,1129,0,0,108,37.6424200798,126.6396892782
파주시,교하도서관,지자체,지자체직영,경기도 파주시 숲속노을로 256경기도 파주시 숲속노을로 256,031-940-5153,2008-07-15,lib.paju.go.kr,"평일09:00~22:00(문헌정보실),09:00~18:00(어린이실,멀티미디어실)/주말09:00~18:00",해당없음,"둘째,넷째,다섯째월요일및법정공휴일",해당없음,321,,195349,5275,8642,0,316,37.7233517989,126.7123057402
파주시,한빛도서관,지자체,지자체직영,경기도 파주시 와석순환로 94경기도 파주시 와석순환로 94,031-940-5777,2013-09-10,lib.paju.go.kr,평일09:00~22:00(종합자료실)평일(어린이자료실)/토·일09:00~18:00,해당없음,"둘째,넷째,다섯째월요일및법정공휴일",해당없음,321,,77731,25110,0,0,100,37.7119759646,126.7494121149
파주시,해솔도서관,지자체,지자체직영,경기도 파주시 해솔로34 경기도 파주시 해솔로34,031-940-5140,2011-09-22,lib.paju.go.kr,가족자료실평일09:00~22:00어린이자료실평일09:00~18:00주말09:00~18:00,해당없음,"매월1,3,5째주월요일및법정공휴일",해당없음,322,,78929,2734,0,0,118,37.7266862356,126.7481289086
파주시,탄현도서관,지자체,지자체직영,경기도 파주시 방촌로 649번길 24-7경기도 파주시 방촌로 649번길 24-7,031-940-8457,2016-01-27,lib.paju.go.kr,평일및주말09:00~18:00,해당없음,매주월요일및법정공휴일,해당없음,300,,17638,540,0,0,33,37.8024667694,126.7161234951
파주시,가람도서관,지자체,지자체위탁,경기도 파주시 가람로 116번길 170경기도 파주시 가람로 116번길 170,031-949-2552,2014-03-12,lib.paju.go.kr/grlib,종합자료실평일09:00~22:00어린이자료실09:00~18:00주말(종합/어린이)09:00~18:00,해당없음,매주월요일및법정공휴일,해당없음,299,,54465,1457,10243,0,117,37.7305259946,126.7638641175
파주시,조리도서관,지자체,지자체위탁,경기도 파주시 조리읍 내산길 29경기도 파주시 조리읍 내산길 29,031-944-2945,2010-07-28,lib.paju.go.kr/jrlib,평일및주말09:00~18:00,해당없음,매주월요일및법정공휴일,해당사항없음,299,,44308,1646,0,0,44,37.7475135137,126.8066020393
파주시,물푸레도서관,지자체,지자체위탁,경기도 파주시 청석로 360경기도 파주시 청석로 360,031-944-5951,2012-12-27,lib.paju.go.kr/mplib,평일및주말09:00~18:00,해당없음,매주월요일및법정공휴일,해당없음,299,,46163,551,0,0,43,37.7340490153,126.7202386749
파주시,파평도서관,지자체,지자체직영,"경기도 파주시 파평면 청송로 189-21, 3층경기도 파주시 파평면 청송로 189-21, 3층",031-940-5990,2018-12-04,lib.paju.go.kr,평일및주말09:00~18:00,해당없음,매주월요일및법정공휴일,해당없음,300,,11438,23,0,0,21,37.9218952489,126.8376216208
파주시,월롱도서관,지자체,지자체직영,"경기도 파주시 월롱면 엘지로 17, 2층경기도 파주시 월롱면 엘지로 17, 2층",031-940-8570,2019-04-19,lib.paju.go.kr,평일및주말09:00~18:00,해당없음,매주월요일및법정공휴일,해당없음,300,,11373,0,0,0,29,37.7992890615,126.7891937544
파주시,술이홀도서관,지자체,지자체직영,경기도 파주시 파주읍 슬이홀로 295 3층경기도 파주시 파주읍 슬이홀로 295 3층,031-940-5082,2020-07-21,lib.paju.go.kr,평일및주말09:00~18:00,해당없음,매주월요일및법정공휴일,해당없음,300,,14385,190,0,0,36,37.8307460041,126.8199828533
파주시,광탄도서관,지자체,지자체직영,경기도 파주시 광탄면 심궁로 23경기도 파주시 광탄면 심궁로 23,031-940-5825,2022-06-28,lib.paju.go.kr,"평일09:00~20:00(일반자료실),09:00~18:00(어린이실·창작실)",해당없음,매주월요일및법정공휴일,해당없음,146,146,26380,1682,0,0,73,37.7800996560,126.8532314545
의정부시,의정부정보도서관,지자체,지자체직영,경기도 의정부시 의정로 41경기도 의정부시 의정로 41,031-828-8700,2003-12-16,www.uilib.go.kr,"문헌정보실:09:00~21:00,09:00~18:00(주말)꾸러기열람실,디지털정보실:09:00~18:00","평일07:00~23:00,주말07:00~21:00","매주월요일,법정공휴일","매주월요일,법정공휴일",296,300,175628,11637,9771,88,153,37.7365807656,127.0338704638
의정부시,의정부영어도서관,지자체,지자체직영,경기도 의정부시 회룡로 79경기도 의정부시 회룡로 79,031-828-8710,2007-05-04,www.uilib.go.kr,09:00~18:00,해당없음,"매주월요일,법정공휴일",해당없음,156,,67400,12349,1402,0,462,37.7265382610,127.0426258014
의정부시,의정부가재울도서관,지자체,지자체직영,경기도 의정부시 평화로 633경기도 의정부시 평화로 633,031-828-8660,2017-12-22,www.uilib.go.kr,평일08:00~20:00,해당없음,"매주토,일및법정공휴일",해당없음,248,,28904,0,53,0,18,37.7483744241,127.0442054562
의정부시,의정부음악도서관,지자체,지자체직영,경기도 의정부시 장곡로280경기도 의정부시 장곡로280,031-828-4850,2021-06-03,www.uilib.go.kr,"평일10:00~21:00,휴일10:00~18:00",해당없음,"매주월요일,법정공휴일",해당없음,300,,10634,,13096,240394,24,37.7284466247,127.0537465124
광주시,중앙도서관,지자체,지자체직영,경기도 광주시 문화로 82경기도 광주시 문화로 82,031-760-5678,2007-02-28,http://lib.gjcity.go.kr,"(문헌자료실)평일09:00~22:00,주말09:00~18:00(어린이실)평일,주말09:00~18:00","평일,주말08:00~22:00,정기휴관일09:00~18:00(법정공휴일미운영)","매주월요일,법정공휴일",법정공휴일,301,330,287946,24671,21643,14826,139,37.4106654734,127.2530717795
광주시,오포도서관,지자체,지자체직영,경기도 광주시 오포읍 오포로 885경기도 광주시 오포읍 오포로 885,031-760-5697,2010-02-26,http://lib.gjcity.go.kr,"(문헌자료실)평일09:00~22:00,주말09:00~18:00(어린이실)평일,주말09:00~18:00","평일,주말08:00~22:00","매주금요일,법정공휴일","매주금요일,법정공휴일",295,295,94948,5899,4223,0,75,37.3693800219,127.2313875066
광주시,초월도서관,지자체,지자체직영,경기도 광주시 초월읍 무들로 3-26경기도 광주시 초월읍 무들로 3-26,031-760-5688,2013-06-26,http://lib.gjcity.go.kr,"(문헌자료실)평일09:00~22:00,주말09:00~18:00(어린이실)평일,주말09:00~18:00","평일,주말08:00~22:00","매주금요일,법정공휴일","매주금요일,법정공휴일",295,295,94599,6513,2571,0,77,37.3873839996,127.2910931650
