교육청명,교육지원청명,유치원명,설립유형,대표자명,유치원장명,설립일,개업일자,전화번호,홈페이지주소,운영시간,3세학급수,4세학급수,5세학급수,혼합학급수,특수학급수,인가총정원수,3세모집정원수,4세모집정원수,5세모집정원수,혼합모집정원수,특수학급모집정원수,3세영유아수,4세영유아수,5세영유아수,혼합영유아수,특수영유아수,공시차수,정제도로명주소,정제지번주소,정제우편번호,정제WGS84위도,정제WGS84경도
경기도교육청,광주하남교육지원청,삼리초등학교병설유치원,공립(병설),김옥형,김옥형,20020301,20020301,031-764-8341,http://www.samri.es.kr,09시00분~17시30분,1,1,1,0,1,68,16,22,26,0,4,3,7,10,0,4,20222,경기도 광주시 곤지암읍 평촌길 30-28,경기도 광주시 곤지암읍 삼리 133번지,12800,37.3577642626,127.3242046400
경기도교육청,광주하남교육지원청,선동초등학교병설유치원,공립(병설),김해연,김해연,19830120,19830301,031-763-7621,,09시00분~17시00분,,,,1,,20,,,,20,,,,,12,,20222,경기도 광주시 초월읍 동막골길 5,경기도 광주시 초월읍 선동리 274-9번지,12732,37.3780985287,127.3175947159
경기도교육청,화성오산교육지원청,진안초등학교병설유치원,공립(병설),이향숙,이향숙,20040901,20040901,031-222-5488,,09시00분~17시00분,,,,1,,22,,,,22,,,,,10,,20222,경기도 화성시 병점4로 97,경기도 화성시 진안동 915번지,18393,37.2169532772,127.0405131975
경기도교육청,화성오산교육지원청,동양초등학교병설유치원,공립(병설),김진숙,김진숙,20050301,20050301,031-355-4539,,09시00분~17시00분,,1,1,0,,48,,22,26,0,,,10,17,0,,20222,경기도 화성시 남양읍 시청로45번길 11,경기도 화성시 남양읍 남양리 1651번지,18262,37.2070354908,126.8222051325
경기도교육청,화성오산교육지원청,여울초등학교병설유치원,공립(병설),김명숙,김명숙,20210301,20210301,031-8014-8981,,09시00분~19시00분,14,22,26,0,,62,14,22,26,0,,12,20,26,0,,20222,경기도 화성시 동탄감배산로 95,경기도 화성시 오산동 987번지,18479,37.1950916043,127.0888603879
경기도교육청,화성오산교육지원청,반디유치원,공립(단설),고순남,고순남,20200301,20200301,031-8067-7970,http://bandi.kg.kr/,09시00분~19시00분,3,3,3,0,1,190,42,66,78,0,4,36,44,55,0,4,20222,경기도 화성시 병점4로 126,경기도 화성시 진안동 912-2번지,18397,37.2173263339,127.0437457231
경기도교육청,화성오산교육지원청,정현초등학교병설유치원,공립(병설),양계향,양계향,20171120,20180301,031-377-9526,http://jeonghyun.es.kr/,09시00분~17시00분,1,1,1,0,,62,14,22,26,0,,4,6,20,0,,20222,경기도 화성시 동탄산척로 122,경기도 화성시 산척동 720번지,18501,37.1716922411,127.1133180466
경기도교육청,화성오산교육지원청,청림초등학교병설유치원,공립(병설),정낙희,정낙희,20190301,20190301,031-378-1950,http:// 청림초.kr,09시00분~17시00분,1,1,1,0,,62,14,22,26,0,,7,21,26,0,,20222,경기도 화성시 동탄산척로 93-22,경기도 화성시 산척동 704번지,18496,37.1745974485,127.1113769750
경기도교육청,화성오산교육지원청,새솔유치원,공립(단설),장석례,장석례,20190809,20190901,031-355-3750,http://saesolu.kg.kr/,08시00분~19시00분,4,4,3,0,1,222,55,86,77,0,4,41,63,56,0,4,20222,경기도 화성시 큰나래1길 27,경기도 화성시 새솔동 156번지,18241,37.2728575511,126.8289920720
경기도교육청,김포교육지원청,다사랑유치원,사립(사인),지윤경,지윤경,20050516,20050516,031-986-8837,,08시00분~18시30분,6,5,4,0,,329,108,110,104,0,,108,107,101,0,,20222,경기도 김포시 옹주물로 220,경기도 김포시 감정동 250번지,10103,37.6219011359,126.6899322683
경기도교육청,김포교육지원청,꿈나무유치원,사립(사인),이순자,박지니,19840412,19840412,031-985-2890,http://www.dreamtrees.co.kr,09시00분~18시00분,2,2,2,0,,83,32,66,78,0,,15,33,35,0,,20202,경기도 김포시 봉화로 157-22,경기도 김포시 북변동 790번지,10102,37.6262721626,126.7031096393
경기도교육청,김포교육지원청,학운초등학교병설유치원,공립(병설),우수식,우수식,19810307,19810307,031-989-4155,http://www.hakun.es.kr,13시00분~17시00분,,,,1,,20,,,,20,,,,,8,,20222,경기도 김포시 양촌읍 황금로70번길 13,경기도 김포시 양촌읍 학운리 2825번지,10047,37.6203007962,126.6248622064
경기도교육청,김포교육지원청,김포대명초등학교병설유치원,공립(병설),구본경,구본경,19810302,19810302,031-989-2942,http://www.kpdm.es.kr/wah/main/index.htm,09시00분~17시00분,,,,1,,20,,,,20,,,,,5,,20222,경기도 김포시 대곶면 대곶로20번길 17,경기도 김포시 대곶면 대명리 366-1번지,10040,37.6484124007,126.5535829518
경기도교육청,김포교육지원청,신곡초등학교병설유치원,공립(병설),박계원,박계원,20080401,20080401,031-986-9534,http://www.sin-gok.es.kr/,09시00분~17시00분,,1,1,0,,48,,22,26,0,,,7,26,0,,20222,경기도 김포시 고촌읍 수기로 67-30,경기도 김포시 고촌읍 신곡리 1267번지,10130,37.5966501549,126.7663744968
경기도교육청,김포교육지원청,청수초등학교병설유치원,공립(병설),이미화,이미화,20140301,20140301,031-997-3184,http://www.cheongsu.es.kr,09시00분~19시00분,1,1,2,0,,88,14,22,52,0,,14,22,36,0,,20222,경기도 김포시 김포한강11로 256,경기도 김포시 운양동 1300-2번지,10073,37.6539368814,126.6785992821
경기도교육청,광주하남교육지원청,번천초등학교병설유치원,공립(병설),오재선,오재선,19860310,19860310,031-762-8578,,09시00분~17시00분,,,,1,,20,,,,20,,,,,11,,20222,경기도 광주시 남한산성면 해공로 82,경기도 광주시 남한산성면 상번천리 537번지,12705,37.4451532466,127.2669543163
경기도교육청,광주하남교육지원청,탄벌초등학교병설유치원,공립(병설),김병렬,김병렬,20030301,20030301,031-768-0036,,09시00분~19시00분,,,1,1,,42,,,26,16,,,,25,13,,20222,경기도 광주시 이배재로 20-12,경기도 광주시 탄벌동 27-44번지,12746,37.4201564202,127.2485313463
경기도교육청,광주하남교육지원청,고산유치원,공립(단설),김영희,김영희,20220830,20220901,031-761-5300,https://gosan-k.goegh.kr,시분~시분,2,2,1,0,1,102,28,44,26,0,4,20,36,18,0,3,20222,경기도 광주시 태성3로 14,경기도 광주시 고산동 649번지,12790,37.3745475267,127.2285680236
경기도교육청,용인교육지원청,예일유치원,사립(사인),이형순,장태형,20050322,20050607,031-275-3114,http://www.yeil1004.com,09시00분~18시00분,3,4,5,0,,297,54,88,130,0,,54,87,129,0,,20222,경기도 용인시 기흥구 지삼로 73-3,경기도 용인시 기흥구 지곡동 483-1번지,17088,37.2510595406,127.1297931305
경기도교육청,용인교육지원청,이현초등학교병설유치원,공립(병설),이은정,이은정,20040301,20040301,031-276-7924,,09시00분~17시00분,,,1,0,,26,,,26,0,,,,8,0,,20222,경기도 용인시 기흥구 이현로 83,경기도 용인시 기흥구 보정동 1164번지,16928,37.3102868726,127.0930864583
경기도교육청,용인교육지원청,강남유치원,사립(사인),최윤철,차영숙,20041122,20041122,031-275-7171,,08시30분~18시30분,2,3,3,0,,240,36,66,78,0,,36,66,77,0,,20222,경기도 용인시 기흥구 강남동로114번길 6,경기도 용인시 기흥구 상하동 631-1번지,16981,37.2738869888,127.1369228198
경기도교육청,용인교육지원청,숲속동그라미유치원,사립(사인),임양순,이은영,20140213,20140303,0312825656,,09시00분~18시30분,3,3,1,0,,368,80,132,156,0,,30,45,19,0,,20202,경기도 용인시 기흥구 석성로521번길 14-21,경기도 용인시 기흥구 동백동 381-12번지,16895,37.2914679287,127.1562887436
경기도교육청,용인교육지원청,더그림숲유치원,사립(사인),이준순,김수미,20120301,20120301,031-275-5955,http://www.thegrimforest.com,09시00분~18시00분,4,2,2,0,,324,64,36,40,0,,42,29,27,0,,20222,경기도 용인시 기흥구 강남서로75번길 9,경기도 용인시 기흥구 구갈동 556-3번지,16977,37.2778464769,127.1289626181
경기도교육청,용인교육지원청,보라초등학교병설유치원,공립(병설),양미현,양미현,19850901,19850901,031-282-2772,http://www.bora.es.kr,09시00분~17시00분,,1,1,0,,48,,22,26,0,,,12,6,0,,20222,경기도 용인시 기흥구 금화로105번길 33,경기도 용인시 기흥구 상갈동 51-1번지,17073,37.2639671285,127.1072754271
경기도교육청,구리남양주교육지원청,교문초등학교병설유치원,공립(병설),한신애,한신애,19900306,19900306,031-563-1105,http:///www.gyomun.es.kr,09시00분~17시00분,,,1,1,1,46,,,26,16,4,,,6,10,4,20222,경기도 구리시 안골로19번길 16,경기도 구리시 교문동 732번지,11925,37.5982445651,127.1336759404
경기도교육청,구리남양주교육지원청,토평초등학교병설유치원,공립(병설),조연,조연,19820305,19820305,031-563-8498,,09시00분~18시00분,,,,1,,20,,,,20,,,,,8,,20222,경기도 구리시 벌말로129번길 17-1,경기도 구리시 토평동 611-3번지,11947,37.5878186927,127.1463903021
경기도교육청,구리남양주교육지원청,대우유치원,사립(사인),박상용,박수일,19941208,19941208,031-555-8138,,09시00분~18시00분,3,2,2,0,,140,48,46,46,0,,37,40,44,0,,20222,경기도 구리시 장자대로37번길 22,경기도 구리시 교문동 809-3번지,11939,37.5889116562,127.1353074485
경기도교육청,구리남양주교육지원청,내양초등학교병설유치원,공립(병설),김대성,김대성,19850308,19850308,031-573-4544,http://www.naeyang.es.kr/,09시00분~17시00분,,,,1,,22,,,,22,,,,,4,,20212,경기도 구리시 동구릉로 485,경기도 구리시 사노동 393-2번지,11905,37.6405980564,127.1393167882
경기도교육청,김포교육지원청,월곶초등학교병설유치원,공립(병설),김영만,김영만,19080401,19810310,031-989-4779,http://www.wallgot.es.kr,09시00분~17시00분,,,,1,,20,,,,20,,,,,7,,20222,경기도 김포시 월곶면 군하로276번길 28,경기도 김포시 월곶면 군하리 84-1번지,10024,37.7177116583,126.5521800784
경기도교육청,김포교육지원청,신안유치원,사립(사인),김정애,김영신,20010302,20010302,031-987-9525,https://www.shinankid.net,08시00분~18시00분,2,2,2,0,,154,32,44,52,0,,23,27,31,0,,20222,경기도 김포시 감정로38번길 29,경기도 김포시 감정동 689번지,10104,37.6192344325,126.6993548038
경기도교육청,김포교육지원청,솔터초등학교병설유치원,공립(병설),조상국,조상국,20120301,20120301,031-996-2546,http://www.solteo.es.kr,09시00분~17시00분,1,1,1,0,,64,16,22,26,0,,7,15,23,0,,20222,경기도 김포시 김포한강7로22번길 61,경기도 김포시 마산동 615-3번지,10067,37.6411822116,126.6343423202
경기도교육청,김포교육지원청,운양초등학교병설유치원,공립(병설),신현철,신현철,20010101,20010101,031-983-7613,http://www.woonyang.es.kr,09시00분~17시30분,1,1,1,0,1,62,13,20,25,0,4,12,14,22,0,4,20222,경기도 김포시 전원로38번길 99,경기도 김포시 운양동 273-3번지,10077,37.6461658221,126.6900882098
경기도교육청,김포교육지원청,대곶초등학교병설유치원,공립(병설),민대순,민대순,19810310,19810310,031-981-9450,http://www.daegot.es.kr/wah/daegotkindergarten,09시00분~17시00분,,,,2,,20,,,,20,,,,,20,,20222,경기도 김포시 대곶면 율생중앙로36번길 19,경기도 김포시 대곶면 율생리 444번지,10039,37.6519468762,126.5845877142
경기도교육청,김포교육지원청,효성유치원,사립(사인),장임선,장임선,20101126,20110301,031-996-4200,http://hyosung.kidsnote.ac,09시10분~18시00분,2,2,2,0,,135,36,44,52,0,,36,44,42,0,,20222,경기도 김포시 고촌읍 장곡로 2-25,경기도 김포시 고촌읍 풍곡리 472번지,10123,37.6064031676,126.7549607042
경기도교육청,김포교육지원청,푸른솔유치원,공립(단설),이정희,이정희,20130107,20130301,031-996-7111,http://www.pureunsol.kg.kr,09시00분~18시30분,3,3,3,0,1,186,41,65,76,0,4,41,63,70,0,4,20222,경기도 김포시 김포한강2로 306,경기도 김포시 장기동 1866-5번지,10081,37.6515841364,126.6657133344
경기도교육청,김포교육지원청,꿈솔숲유치원,사립(사인),구순림,구순림,20180214,20180302,031-997-7111,https://dreamsolsup.kidsnote.ac ,09시00분~18시30분,4,4,3,0,,240,72,88,78,0,,59,72,72,0,,20222,경기도 김포시 걸포로 163-31,경기도 김포시 걸포동 25-6번지,10075,37.6456613983,126.6993772623
경기도교육청,김포교육지원청,해피앨리스유치원,사립(사인),이정희,이정희,20141224,20150302,031-989-9999,https://hpalice.modoo.at,08시00분~18시00분,3,2,3,0,,180,54,60,66,0,,23,35,55,0,,20222,경기도 김포시 대곶면 오니산로 161-45,경기도 김포시 대곶면 오니산리 97번지,10037,37.6641905377,126.6134059581
경기도교육청,김포교육지원청,나비초등학교병설유치원,공립(병설),황인복,황인복,20150301,20150301,031-8049-9060,,09시00분~17시00분,1,1,1,0,,62,14,22,26,0,,8,12,24,0,,20222,경기도 김포시 김포한강10로134번길 70,경기도 김포시 구래동 6893-5번지,10070,37.6402378285,126.6260565095
경기도교육청,김포교육지원청,김포나진초등학교병설유치원,공립(병설),임장명,임장명,20200901,20200901,031-8049-2181,http://www.gpnj.es.kr/wah/main/index.htm,09시00분~19시00분,1,1,1,0,,64,16,22,26,0,,5,17,19,0,,20222,경기도 김포시 걸포2로 58,경기도 김포시 걸포동 1594번지,10099,37.6358306168,126.7024295411
경기도교육청,김포교육지원청,아리유치원,공립(단설),윤순애,윤순애,20210301,20210301,031-5186-1400,http://www.ari.kg.kr/wah/main/index.htm,08시00분~19시00분,4,4,4,0,2,256,56,88,104,0,8,32,63,85,0,8,20222,경기도 김포시 걸포2로 62,경기도 김포시 걸포동 1592번지,10099,37.6348690738,126.7015217958
경기도교육청,김포교육지원청,글로벌자이유치원,사립(사인),최삼녀,최삼녀,20170209,20170209,031-988-9222,http://www.globalxiwoods.co.kr/,09시00분~19시00분,4,5,2,0,,256,64,110,52,0,,69,109,46,0,,20202,,경기도 김포시 장기동 2193번지 한강센트럴자이1단지,10091,37.6339091730,126.6785477960
경기도교육청,수원교육지원청,드림유치원,사립(사인),김정자,김정자,20110325,20110325,031-415-3191,,09시00분~18시30분,2,2,1,0,,113,36,48,26,0,,10,17,18,0,,20222,경기도 수원시 권선구 당진로31번길 51-37,경기도 수원시 권선구 당수동 288-5번지,16378,37.2913046277,126.9371240648
경기도교육청,수원교육지원청,파라다이스유치원,사립(사인),박인원,한정란,20100311,20100311,031-295-7411,,09시00분~18시30분,3,3,3,0,,198,54,66,78,0,,52,52,64,0,,20222,경기도 수원시 권선구 삼천병마로1597번길 26,경기도 수원시 권선구 오목천동 360-7번지,16634,37.2449447953,126.9620487854
경기도교육청,광주하남교육지원청,단샘초등학교병설유치원,공립(병설),김동수,김동수,20210901,20210901,02-480-3590,http://www.dansaem.es.kr,08시40분~19시00분,1,1,1,0,,62,14,22,26,0,,14,22,26,0,,20222,경기도 하남시 감일순환로 195,경기도 하남시 감이동 455번지,12997,37.5071838195,127.1587643930
경기도교육청,광주하남교육지원청,신평초등학교병설유치원,공립(병설),이신영,이신영 ,20050901,20060301,031-792-7316,,09시00분~17시30분,1,,,1,,36,14,,,22,,2,,,11,,20222,경기도 하남시 신장동로 67,경기도 하남시 신장동 216번지,12948,37.5441630872,127.2152644031
경기도교육청,광주하남교육지원청,하남초등학교병설유치원,공립(병설),김경희,김경희,19950309,19950309,031-793-8035,http://www.hanami.es.kr,09시00분~17시00분,1,1,1,0,,62,14,22,26,0,,6,12,21,0,,20222,경기도 하남시 천현로 109,경기도 하남시 창우동 520-6번지,12954,37.5374193058,127.2221494237
경기도교육청,광주하남교육지원청,산곡초등학교병설유치원,공립(병설),소종희,소종희,19810228,19810228,031-793-9019,,09시00분~17시00분,,,,1,,20,,,,20,,,,,9,,20222,경기도 하남시 하남대로302번길 45,경기도 하남시 하산곡동 431-6번지,13025,37.5040974472,127.2345374144
경기도교육청,광주하남교육지원청,하남천현초등학교병설유치원,공립(병설),이형우,이형우,19940301,19940301,031-790-7071,http://www.chhn.es.kr,09시00분~17시30분,1,1,1,0,,64,16,22,26,0,,6,7,13,0,,20222,경기도 하남시 천현로 45,경기도 하남시 신장동 529번지,12952,37.5380810236,127.2161364716
경기도교육청,광주하남교육지원청,구산유치원,공립(단설),심미현,심미현,20150309,20150309,031-796-7390,https://gs-k.goegh.kr,08시20분~19시00분,3,3,3,0,1,190,42,66,78,0,4,32,53,62,0,4,20222,경기도 하남시 미사강변대로226번길 33,경기도 하남시 망월동 964번지,12909,37.5701380245,127.1859948017
경기도교육청,광주하남교육지원청,미담유치원,공립(단설),김유정,김유정,20170327,20170403,031-796-7836,https://midam-k.goegh.kr,09시00분~18시00분,3,3,3,0,1,186,40,65,77,0,4,40,60,72,0,4,20222,경기도 하남시 미사강변북로85번길 16,경기도 하남시 망월동 899번지,12903,37.5729830157,127.1881571562
경기도교육청,광주하남교육지원청,위례초등학교병설유치원,공립(병설),신조,신조,20151109,20151109,02-2223-5580,https://weerye-e.goegh.kr,09시00분~17시00분,1,1,1,0,,64,16,22,26,0,,14,12,23,0,,20222,경기도 하남시 위례순환로 333,경기도 하남시 학암동 665번지,13014,37.4771321831,127.1494685552
경기도교육청,광주하남교육지원청,좋은친구들유치원,사립(사인),이재철,김례사,20190109,20190301,031-763-3020,,09시00분~17시00분,2,2,3,0,,150,36,44,70,0,,34,42,68,0,,20222,경기도 광주시 경충대로1461번길 33,경기도 광주시 쌍령동 147-9번지,12791,37.3991808027,127.2704184437
경기도교육청,광주하남교육지원청,양벌초등학교병설유치원,공립(병설),이신영,이신영,20040301,20040301,031-798-4909,http://yangbul.es.kr,09시00분~17시30분,1,1,1,0,1,68,16,22,26,0,4,9,11,23,0,4,20222,경기도 광주시 양벌로 195-15,경기도 광주시 양벌동 290-20번지,12793,37.3792048205,127.2562246923
경기도교육청,광주하남교육지원청,곤지암한솔유치원,사립(사인),조희수,남정희,20051223,20051223,031-797-9005,,09시00분~18시30분,2,2,2,0,,150,32,44,52,0,,17,36,50,0,,20222,경기도 광주시 곤지암읍 평촌길 38-40,경기도 광주시 곤지암읍 삼리 136번지,12800,37.3573046238,127.3242508801
경기도교육청,여주교육지원청,북내초등학교도전분교장병설유치원,공립(병설),최용길,최용길,20000301,20000301,031-886-7445,,08시40분~18시00분,,,,1,,20,,,,20,,,,,4,,20222,경기도 여주시 강천면 원양1로 716,경기도 여주시 강천면 도전리 776-1번지,12617,37.3372209106,127.7511242249
경기도교육청,화성오산교육지원청,청계유치원,공립(단설),박현미,박현미,20150301,20150301,031-8077-9126,http://cheonggye.kg.kr,08시00분~19시00분,4,5,5,0,3,308,56,110,130,0,12,56,104,125,0,10,20222,경기도 화성시 동탄대로시범길 199,경기도 화성시 청계동 531-5번지,18476,37.2011868775,127.1079953235
경기도교육청,화성오산교육지원청,수현초등학교병설유치원,공립(병설),차정숙,차정숙,20210301,20210301,070-8827-1050,http://suhyeon.es.kr/,09시00분~19시00분,1,1,1,0,,64,16,22,26,0,,3,13,23,0,,20222,경기도 화성시 봉담읍 상리3길 110,경기도 화성시 봉담읍 수영리 688번지,18310,37.2277011746,126.9502900422
경기도교육청,화성오산교육지원청,아이숲유치원,공립(단설),김남호,김남호,20170301,20170306,031-377-7231,http://www.aisup.kg.kr,09시00분~19시00분,5,4,4,0,2,270,70,88,104,0,8,54,85,88,0,8,20222,경기도 화성시 동탄대로12길 57,경기도 화성시 오산동 1045번지,18486,37.1818549829,127.1089965116
경기도교육청,화성오산교육지원청,라온유치원,공립(단설),이민애,이민애,20210301,20210315,031-219-1460,http://www.raon.kg.kr,08시00분~19시00분,4,3,4,0,3,238,56,66,104,0,12,43,60,76,0,11,20222,경기도 화성시 동탄순환대로16길 6-13,경기도 화성시 산척동 807-12번지,18502,37.1725583461,127.1219309108
경기도교육청,화성오산교육지원청,리더스유치원,사립(사인),이덕선,김민숙,20141125,20150302,031-372-3130,http://leaderskids.co.kr,09시00분~18시30분,6,4,3,0,,346,108,88,78,0,,88,67,71,0,,20222,,경기도 화성시 청계동 512번지 동탄역시범우남퍼스트빌아파트,18477,37.2041519105,127.0997310048
경기도교육청,안양과천교육지원청,동은유치원,사립(사인),류원주,박영혜,19780228,19780228,031-424-0203,http://cafe.daum.net/dongeunkids,09시00분~18시30분,1,1,1,1,,74,18,24,26,0,,15,0,24,15,,20222,경기도 안양시 동안구 관악대로434번길 27,경기도 안양시 동안구 관양동 1476-9번지,13949,37.4035756842,126.9712665153
경기도교육청,안양과천교육지원청,꿈열매유치원,사립(사인),김정란,김정란,20010407,20010407,031-425-8870,,09시00분~18시30분,1,2,2,0,,120,18,44,52,0,,19,44,52,0,,20222,,경기도 안양시 동안구 평촌동 75-3번지 인덕원대우아파트푸른마을,14061,37.3944618645,126.9812271341
경기도교육청,안양과천교육지원청,돈보스코유치원,사립(법인),이용훈,장춘윤,20031114,20031114,031-476-0599,http://www.idonbosco.co.kr,08시20분~18시00분,1,1,1,0,,75,18,22,26,0,,13,22,26,0,,20222,,경기도 안양시 동안구 호계동 1053-3번지 목련신동아아파트,14074,37.3859535627,126.9533615551
경기도교육청,안양과천교육지원청,안양샘유치원,공립(단설),김형숙,김형숙,19970114,19980301,031-451-1519,http://www.saemkids.kg.kr,09시00분~19시00분,2,2,2,0,2,124,27,43,46,0,8,26,35,33,0,8,20222,경기도 안양시 동안구 흥안대로223번길 30-3,경기도 안양시 동안구 호계동 1233번지,14106,37.3769804459,126.9662011609
경기도교육청,안양과천교육지원청,한양샛별유치원,사립(사인),이숙재,성한나,19930901,19930901,031-382-2231,,08시00분~19시00분,2,2,1,0,,120,30,40,26,0,,30,33,26,0,,20222,,경기도 안양시 동안구 비산동 1109-6번지 샛별한양아파트,14046,37.3938028964,126.9530108262
경기도교육청,여주교육지원청,해님유치원,사립(사인),김웅분,이세나,20080501,20080501,031-885-5484,https://blog.naver.com/haenim5484,09시00분~18시30분,1,1,1,0,,99,15,18,20,0,,15,18,17,0,,20222,경기도 여주시 월평로 11,경기도 여주시 월송동 326번지,12645,37.2763837411,127.6110848199
경기도교육청,여주교육지원청,임당유치원,사립(사인),"임정순,정규호",임정순,20070301,20070301,031-884-8990,,08시00분~18시30분,2,1,1,0,,128,32,44,52,0,,25,20,10,0,,20222,경기도 여주시 가남읍 대명산1길 26,경기도 여주시 가남읍 태평리 326-1번지,12662,37.2062015156,127.5370315475
경기도교육청,광주하남교육지원청,남한산초등학교병설유치원,공립(병설),김주석,김주석,19860310,19860310,031-746-9399,,09시00분~18시00분,,,,1,,20,,,,20,,,,,2,,20221,경기도 광주시 남한산성면 남한산성로 770,경기도 광주시 남한산성면 산성리 373번지,12700,37.4786863354,127.1860838000
경기도교육청,광주하남교육지원청,태전초등학교병설유치원,공립(병설),원영효,원영효,20001002,20001002,031-764-4095,,09시00분~17시00분,,,1,0,,26,,,26,0,,,,12,0,,20222,경기도 광주시 태봉로 56,경기도 광주시 태전동 241-1번지,12784,37.3888941864,127.2271155137
경기도교육청,광주하남교육지원청,초월초등학교병설유치원,공립(병설),이동섭,이동섭,19810310,19810310,031-760-5770,,09시00분~17시00분,,,,1,,20,,,,20,,,,,1,,20202,경기도 광주시 초월읍 산수로 523,경기도 광주시 초월읍 신월리 452-1번지,12729,37.4079008224,127.3078613227
경기도교육청,성남교육지원청,서현유치원,사립(사인),안성태,성은영,19920701,19920701,031-701-1100,https://seohyun-kids.kidsnote.ac,09시00분~18시00분,2,2,1,0,,106,32,44,26,0,,20,25,15,0,,20222,,경기도 성남시 분당구 서현동 87번지 시범단지삼성.한신아파트,13588,37.3826903438,127.1300732526
경기도교육청,성남교육지원청,꿈나무유치원,사립(사인),황은심,황은심,19940613,19940613,031-713-2995,,09시00분~19시00분,1,1,1,0,,170,15,15,20,0,,6,4,15,0,,20212,,경기도 성남시 분당구 정자동 110번지 한솔마을청구아파트,13608,37.3638640685,127.1226445847
경기도교육청,성남교육지원청,성남송현초등학교병설유치원,공립(병설),김도욱,김도욱,20090301,20090301,031-8016-2006,https://snsonghyeon-e.goesn.kr/,09시00분~19시00분,1,1,1,0,,62,14,22,26,0,,11,6,8,0,,20222,경기도 성남시 분당구 동판교로 258,경기도 성남시 분당구 삼평동 710번지,13490,37.4053793857,127.1163575192
경기도교육청,성남교육지원청,예자람유치원,사립(법인),재)지구촌미니스트리네트워크,김소라,19961018,19970302,031-716-3315,,08시00분~20시00분,1,1,1,0,,70,20,24,26,0,,3,7,7,0,,20222,경기도 성남시 분당구 미금일로74번길 19,경기도 성남시 분당구 구미동 48번지,13627,37.3474857751,127.1114586521
경기도교육청,성남교육지원청,중탑유치원,사립(사인),임기춘,신소망,19940302,19940302,031-705-9671,,09시00분~17시00분,1,1,1,0,,210,15,17,20,0,,5,9,10,0,,20222,경기도 성남시 분당구 장미로 173,경기도 성남시 분당구 야탑동 211-2번지,13502,37.4132511615,127.1401724448
경기도교육청,고양교육지원청,현산초등학교병설유치원,공립(병설),진재현,진재현,20010301,20010301,031-917-1448,,09시00분~17시00분,1,1,1,0,,64,16,22,26,0,,8,5,15,0,,20222,경기도 고양시 일산서구 산현로 87,경기도 고양시 일산서구 탄현동 1586번지,10345,37.6927065481,126.7710776783
경기도교육청,고양교육지원청,송포초등학교병설유치원,공립(병설),오정희,오정희,19810309,19810309,031-923-0056,,09시00분~17시00분,,,1,0,,26,,,26,0,,,,12,0,,20222,경기도 고양시 일산서구 송산로 379,경기도 고양시 일산서구 가좌동 355-1번지,10210,37.6858139926,126.7207326132
경기도교육청,고양교육지원청,문촌유치원,사립(사인),이주희,이주희,19941227,19941227,031-915-7800,,09시00분~19시00분,1,2,2,0,,96,18,38,40,0,,18,38,40,0,,20222,경기도 고양시 일산서구 대산로 176,경기도 고양시 일산서구 주엽동 1번지,10371,37.6768754074,126.7588719373
경기도교육청,고양교육지원청,아란유치원,사립(사인),박혜숙,김미영,19951202,19951202,031-913-0587,http://blog.naver.com/arankiz,08시00분~18시40분,1,1,2,0,,92,15,24,52,0,,3,10,15,0,,20221,,경기도 고양시 일산서구 주엽동 38번지 강선마을2단지아파트,10360,37.6739089227,126.7702523850
경기도교육청,고양교육지원청,문촌사랑유치원,사립(사인),양규진,나수경,19950306,19950306,031-913-4637,http://mclovekids.com,08시00분~19시00분,2,1,1,0,,90,30,22,26,0,,15,21,25,0,,20222,,경기도 고양시 일산서구 주엽동 126번지 문촌마을19단지아파트,10384,37.6706184118,126.7528677545
경기도교육청,여주교육지원청,여주유치원,사립(사인),유영설,장윤정,19240401,19840301,031-883-7773,,09시00분~18시00분,,,,1,,70,,,,20,,,,,5,,20212,경기도 여주시 소양로 35,경기도 여주시 하동 411-7번지,12624,37.2955462333,127.6300116642
경기도교육청,여주교육지원청,푸른유치원,사립(사인),강신숙,김화목,19920302,19920302,031-884-6141,,08시00분~18시30분,2,1,1,0,,88,32,22,26,0,,20,16,24,0,,20222,경기도 여주시 여주남로 184-11,경기도 여주시 연라동 150-1번지,12646,37.2724459818,127.6096239990
경기도교육청,여주교육지원청,상품초등학교병설유치원,공립(병설),나경준,나경준,19910201,19910301,031-884-0908,,09시00분~18시00분,,,,1,,20,,,,20,,,,,8,,20222,경기도 여주시 산북면 금품1로 15,경기도 여주시 산북면 상품리 12-1번지,12603,37.4053310021,127.4450179413
경기도교육청,여주교육지원청,중앙유치원,사립(사인),신현옥,김영민,20030319,20030319,031-882-2830,,08시30분~18시00분,1,1,1,0,,114,15,22,26,0,,10,22,20,0,,20222,경기도 여주시 가남읍 마구실길 56-14,경기도 여주시 가남읍 태평리 400-1번지,12662,37.2025319693,127.5395089205
경기도교육청,안양과천교육지원청,샘모루초등학교병설유치원,공립(병설),최선옥,최선옥,20040901,20040901,031-481-0470,http://www.sammoru.es.kr,09시00분~17시00분,1,1,1,0,,62,14,22,26,0,,12,15,26,0,,20222,경기도 안양시 동안구 관악대로 155,경기도 안양시 동안구 비산동 405번지,13922,37.3996500287,126.9408566114
